season,team,game_id,off_play_caller,def_play_caller
2022,ARI,2022_06_ARI_SEA,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_07_NO_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_08_ARI_MIN,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_09_SEA_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_10_ARI_LA,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_11_SF_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_12_LAC_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_14_NE_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_15_ARI_DEN,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_16_TB_ARI,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_17_ARI_ATL,Kliff Kingsbury,Vance Joseph
2022,ARI,2022_18_ARI_SF,Kliff Kingsbury,Vance Joseph
2023,ARI,2023_01_ARI_WAS,Drew Petzing,Nick Rallis
2023,ARI,2023_02_NYG_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_03_DAL_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_04_ARI_SF,Drew Petzing,Nick Rallis
2023,ARI,2023_05_CIN_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_06_ARI_LA,Drew Petzing,Nick Rallis
2023,ARI,2023_07_ARI_SEA,Drew Petzing,Nick Rallis
2023,ARI,2023_08_BAL_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_09_ARI_CLE,Drew Petzing,Nick Rallis
2023,ARI,2023_10_ATL_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_11_ARI_HOU,Drew Petzing,Nick Rallis
2023,ARI,2023_12_LA_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_13_ARI_PIT,Drew Petzing,Nick Rallis
2023,ARI,2023_15_SF_ARI,Drew Petzing,Nick Rallis
2023,ARI,2023_16_ARI_CHI,Drew Petzing,Nick Rallis
2023,ARI,2023_17_ARI_PHI,Drew Petzing,Nick Rallis
2023,ARI,2023_18_SEA_ARI,Drew Petzing,Nick Rallis
1999,ATL,1999_01_MIN_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_02_ATL_DAL,George Sefcik,Rich Brooks
1999,ATL,1999_03_ATL_STL,George Sefcik,Rich Brooks
1999,ATL,1999_04_BAL_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_05_ATL_NO,George Sefcik,Rich Brooks
1999,ATL,1999_06_STL_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_07_ATL_PIT,George Sefcik,Rich Brooks
1999,ATL,1999_08_CAR_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_09_JAX_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_11_ATL_TB,George Sefcik,Rich Brooks
1999,ATL,1999_12_ATL_CAR,George Sefcik,Rich Brooks
1999,ATL,1999_13_NO_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_14_ATL_SF,George Sefcik,Rich Brooks
1999,ATL,1999_15_ATL_TEN,George Sefcik,Rich Brooks
1999,ATL,1999_16_ARI_ATL,George Sefcik,Rich Brooks
1999,ATL,1999_17_SF_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_01_SF_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_02_ATL_DEN,George Sefcik,Rich Brooks
2000,ATL,2000_03_ATL_CAR,George Sefcik,Rich Brooks
2000,ATL,2000_04_STL_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_05_ATL_PHI,George Sefcik,Rich Brooks
2000,ATL,2000_06_NYG_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_07_ATL_STL,George Sefcik,Rich Brooks
2000,ATL,2000_08_NO_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_09_CAR_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_10_TB_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_11_ATL_DET,George Sefcik,Rich Brooks
2000,ATL,2000_12_ATL_SF,George Sefcik,Rich Brooks
2000,ATL,2000_13_ATL_OAK,George Sefcik,Rich Brooks
2000,ATL,2000_14_SEA_ATL,George Sefcik,Rich Brooks
2000,ATL,2000_16_ATL_NO,George Sefcik,Rich Brooks
2000,ATL,2000_17_KC_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_01_ATL_SF,George Sefcik,Rich Brooks
2001,ATL,2001_02_CAR_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_03_ATL_ARI,George Sefcik,Rich Brooks
2001,ATL,2001_04_CHI_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_05_SF_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_06_ATL_NO,George Sefcik,Rich Brooks
2001,ATL,2001_08_NE_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_09_DAL_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_10_ATL_GB,George Sefcik,Rich Brooks
2001,ATL,2001_11_ATL_CAR,George Sefcik,Rich Brooks
2001,ATL,2001_12_STL_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_13_NO_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_14_ATL_IND,George Sefcik,Rich Brooks
2001,ATL,2001_15_BUF_ATL,George Sefcik,Rich Brooks
2001,ATL,2001_16_ATL_MIA,George Sefcik,Rich Brooks
2001,ATL,2001_17_ATL_STL,George Sefcik,Rich Brooks
2002,ATL,2002_01_ATL_GB,George Sefcik,Wade Phillips
2002,ATL,2002_02_CHI_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_03_CIN_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_05_TB_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_06_ATL_NYG,George Sefcik,Wade Phillips
2002,ATL,2002_07_CAR_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_08_ATL_NO,George Sefcik,Wade Phillips
2002,ATL,2002_09_BAL_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_10_ATL_PIT,George Sefcik,Wade Phillips
2002,ATL,2002_11_NO_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_12_ATL_CAR,George Sefcik,Wade Phillips
2002,ATL,2002_13_ATL_MIN,George Sefcik,Wade Phillips
2002,ATL,2002_14_ATL_TB,George Sefcik,Wade Phillips
2002,ATL,2002_15_SEA_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_16_DET_ATL,George Sefcik,Wade Phillips
2002,ATL,2002_17_ATL_CLE,George Sefcik,Wade Phillips
2002,ATL,2002_18_ATL_GB,George Sefcik,Wade Phillips
2002,ATL,2002_19_ATL_PHI,George Sefcik,Wade Phillips
2003,ATL,2003_01_ATL_DAL,Pete Mangurian,Wade Phillips
2003,ATL,2003_02_WAS_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_03_TB_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_04_ATL_CAR,Pete Mangurian,Wade Phillips
2003,ATL,2003_05_MIN_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_06_ATL_STL,Pete Mangurian,Wade Phillips
2003,ATL,2003_07_NO_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_09_PHI_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_10_ATL_NYG,Pete Mangurian,Wade Phillips
2003,ATL,2003_11_ATL_NO,Pete Mangurian,Wade Phillips
2003,ATL,2003_12_TEN_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_13_ATL_HOU,Pete Mangurian,Wade Phillips
2003,ATL,2003_14_CAR_ATL,Pete Mangurian,Wade Phillips
2003,ATL,2003_15_ATL_IND,Pete Mangurian,Wade Phillips
2003,ATL,2003_16_ATL_TB,Pete Mangurian,Wade Phillips
2003,ATL,2003_17_JAX_ATL,Pete Mangurian,Wade Phillips
2004,ATL,2004_01_ATL_SF,Greg Knapp,Ed Donatell
2004,ATL,2004_02_STL_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_03_ARI_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_04_ATL_CAR,Greg Knapp,Ed Donatell
2004,ATL,2004_05_DET_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_06_SD_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_07_ATL_KC,Greg Knapp,Ed Donatell
2004,ATL,2004_08_ATL_DEN,Greg Knapp,Ed Donatell
2004,ATL,2004_10_TB_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_11_ATL_NYG,Greg Knapp,Ed Donatell
2004,ATL,2004_12_NO_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_13_ATL_TB,Greg Knapp,Ed Donatell
2004,ATL,2004_14_OAK_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_15_CAR_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_16_ATL_NO,Greg Knapp,Ed Donatell
2004,ATL,2004_17_ATL_SEA,Greg Knapp,Ed Donatell
2004,ATL,2004_19_STL_ATL,Greg Knapp,Ed Donatell
2004,ATL,2004_20_ATL_PHI,Greg Knapp,Ed Donatell
2005,ATL,2005_01_PHI_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_02_ATL_SEA,Greg Knapp,Ed Donatell
2005,ATL,2005_03_ATL_BUF,Greg Knapp,Ed Donatell
2005,ATL,2005_04_MIN_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_05_NE_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_06_ATL_NO,Greg Knapp,Ed Donatell
2005,ATL,2005_07_NYJ_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_09_ATL_MIA,Greg Knapp,Ed Donatell
2005,ATL,2005_10_GB_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_11_TB_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_12_ATL_DET,Greg Knapp,Ed Donatell
2005,ATL,2005_13_ATL_CAR,Greg Knapp,Ed Donatell
2005,ATL,2005_14_NO_ATL,Greg Knapp,Ed Donatell
2005,ATL,2005_15_ATL_CHI,Greg Knapp,Ed Donatell
2005,ATL,2005_16_ATL_TB,Greg Knapp,Ed Donatell
2005,ATL,2005_17_CAR_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_01_ATL_CAR,Greg Knapp,Ed Donatell
2006,ATL,2006_02_TB_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_03_ATL_NO,Greg Knapp,Ed Donatell
2006,ATL,2006_04_ARI_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_06_NYG_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_07_PIT_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_08_ATL_CIN,Greg Knapp,Ed Donatell
2006,ATL,2006_09_ATL_DET,Greg Knapp,Ed Donatell
2006,ATL,2006_10_CLE_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_11_ATL_BAL,Greg Knapp,Ed Donatell
2006,ATL,2006_12_NO_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_13_ATL_WAS,Greg Knapp,Ed Donatell
2006,ATL,2006_14_ATL_TB,Greg Knapp,Ed Donatell
2006,ATL,2006_15_DAL_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_16_CAR_ATL,Greg Knapp,Ed Donatell
2006,ATL,2006_17_ATL_PHI,Greg Knapp,Ed Donatell
2007,ATL,2007_01_ATL_MIN,Bobby Petrino,Mike Zimmer
2007,ATL,2007_02_ATL_JAX,Bobby Petrino,Mike Zimmer
2007,ATL,2007_03_CAR_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_04_HOU_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_05_ATL_TEN,Bobby Petrino,Mike Zimmer
2007,ATL,2007_06_NYG_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_07_ATL_NO,Bobby Petrino,Mike Zimmer
2007,ATL,2007_09_SF_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_10_ATL_CAR,Bobby Petrino,Mike Zimmer
2007,ATL,2007_11_TB_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_12_IND_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_13_ATL_STL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_14_NO_ATL,Bobby Petrino,Mike Zimmer
2007,ATL,2007_15_ATL_TB,Hue Jackson,Mike Zimmer
2007,ATL,2007_16_ATL_ARI,Hue Jackson,Mike Zimmer
2007,ATL,2007_17_SEA_ATL,Hue Jackson,Mike Zimmer
2008,ATL,2008_01_DET_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_02_ATL_TB,Mike Mularkey,Brian VanGorder
2008,ATL,2008_03_KC_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_04_ATL_CAR,Mike Mularkey,Brian VanGorder
2008,ATL,2008_05_ATL_GB,Mike Mularkey,Brian VanGorder
2008,ATL,2008_06_CHI_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_08_ATL_PHI,Mike Mularkey,Brian VanGorder
2008,ATL,2008_09_ATL_OAK,Mike Mularkey,Brian VanGorder
2008,ATL,2008_10_NO_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_11_DEN_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_12_CAR_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_13_ATL_SD,Mike Mularkey,Brian VanGorder
2008,ATL,2008_14_ATL_NO,Mike Mularkey,Brian VanGorder
2008,ATL,2008_15_TB_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_16_ATL_MIN,Mike Mularkey,Brian VanGorder
2008,ATL,2008_17_STL_ATL,Mike Mularkey,Brian VanGorder
2008,ATL,2008_18_ATL_ARI,Mike Mularkey,Brian VanGorder
2009,ATL,2009_01_MIA_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_02_CAR_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_03_ATL_NE,Mike Mularkey,Brian VanGorder
2009,ATL,2009_05_ATL_SF,Mike Mularkey,Brian VanGorder
2009,ATL,2009_06_CHI_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_07_ATL_DAL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_08_ATL_NO,Mike Mularkey,Brian VanGorder
2009,ATL,2009_09_WAS_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_10_ATL_CAR,Mike Mularkey,Brian VanGorder
2009,ATL,2009_11_ATL_NYG,Mike Mularkey,Brian VanGorder
2009,ATL,2009_12_TB_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_13_PHI_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_14_NO_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_15_ATL_NYJ,Mike Mularkey,Brian VanGorder
2009,ATL,2009_16_BUF_ATL,Mike Mularkey,Brian VanGorder
2009,ATL,2009_17_ATL_TB,Mike Mularkey,Brian VanGorder
2010,ATL,2010_01_ATL_PIT,Mike Mularkey,Brian VanGorder
2010,ATL,2010_02_ARI_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_03_ATL_NO,Mike Mularkey,Brian VanGorder
2010,ATL,2010_04_SF_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_05_ATL_CLE,Mike Mularkey,Brian VanGorder
2010,ATL,2010_06_ATL_PHI,Mike Mularkey,Brian VanGorder
2010,ATL,2010_07_CIN_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_09_TB_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_10_BAL_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_11_ATL_STL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_12_GB_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_13_ATL_TB,Mike Mularkey,Brian VanGorder
2010,ATL,2010_14_ATL_CAR,Mike Mularkey,Brian VanGorder
2010,ATL,2010_15_ATL_SEA,Mike Mularkey,Brian VanGorder
2010,ATL,2010_16_NO_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_17_CAR_ATL,Mike Mularkey,Brian VanGorder
2010,ATL,2010_19_GB_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_01_ATL_CHI,Mike Mularkey,Brian VanGorder
2011,ATL,2011_02_PHI_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_03_ATL_TB,Mike Mularkey,Brian VanGorder
2011,ATL,2011_04_ATL_SEA,Mike Mularkey,Brian VanGorder
2011,ATL,2011_05_GB_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_06_CAR_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_07_ATL_DET,Mike Mularkey,Brian VanGorder
2011,ATL,2011_09_ATL_IND,Mike Mularkey,Brian VanGorder
2011,ATL,2011_10_NO_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_11_TEN_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_12_MIN_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_13_ATL_HOU,Mike Mularkey,Brian VanGorder
2011,ATL,2011_14_ATL_CAR,Mike Mularkey,Brian VanGorder
2011,ATL,2011_15_JAX_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_16_ATL_NO,Mike Mularkey,Brian VanGorder
2011,ATL,2011_17_TB_ATL,Mike Mularkey,Brian VanGorder
2011,ATL,2011_18_ATL_NYG,Mike Mularkey,Brian VanGorder
2012,ATL,2012_01_ATL_KC,Dirk Koetter,Mike Nolan
2012,ATL,2012_02_DEN_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_03_ATL_SD,Dirk Koetter,Mike Nolan
2012,ATL,2012_04_CAR_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_05_ATL_WAS,Dirk Koetter,Mike Nolan
2012,ATL,2012_06_OAK_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_08_ATL_PHI,Dirk Koetter,Mike Nolan
2012,ATL,2012_09_DAL_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_10_ATL_NO,Dirk Koetter,Mike Nolan
2012,ATL,2012_11_ARI_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_12_ATL_TB,Dirk Koetter,Mike Nolan
2012,ATL,2012_13_NO_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_14_ATL_CAR,Dirk Koetter,Mike Nolan
2012,ATL,2012_15_NYG_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_16_ATL_DET,Dirk Koetter,Mike Nolan
2012,ATL,2012_17_TB_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_19_SEA_ATL,Dirk Koetter,Mike Nolan
2012,ATL,2012_20_SF_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_01_ATL_NO,Dirk Koetter,Mike Nolan
2013,ATL,2013_02_STL_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_03_ATL_MIA,Dirk Koetter,Mike Nolan
2013,ATL,2013_04_NE_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_05_NYJ_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_07_TB_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_08_ATL_ARI,Dirk Koetter,Mike Nolan
2013,ATL,2013_09_ATL_CAR,Dirk Koetter,Mike Nolan
2013,ATL,2013_10_SEA_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_11_ATL_TB,Dirk Koetter,Mike Nolan
2013,ATL,2013_12_NO_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_13_ATL_BUF,Dirk Koetter,Mike Nolan
2013,ATL,2013_14_ATL_GB,Dirk Koetter,Mike Nolan
2013,ATL,2013_15_WAS_ATL,Dirk Koetter,Mike Nolan
2013,ATL,2013_16_ATL_SF,Dirk Koetter,Mike Nolan
2013,ATL,2013_17_CAR_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_01_NO_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_02_ATL_CIN,Dirk Koetter,Mike Nolan
2014,ATL,2014_03_TB_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_04_ATL_MIN,Dirk Koetter,Mike Nolan
2014,ATL,2014_05_ATL_NYG,Dirk Koetter,Mike Nolan
2014,ATL,2014_06_CHI_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_07_ATL_BAL,Dirk Koetter,Mike Nolan
2014,ATL,2014_08_DET_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_10_ATL_TB,Dirk Koetter,Mike Nolan
2014,ATL,2014_11_ATL_CAR,Dirk Koetter,Mike Nolan
2014,ATL,2014_12_CLE_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_13_ARI_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_14_ATL_GB,Dirk Koetter,Mike Nolan
2014,ATL,2014_15_PIT_ATL,Dirk Koetter,Mike Nolan
2014,ATL,2014_16_ATL_NO,Dirk Koetter,Mike Nolan
2014,ATL,2014_17_CAR_ATL,Dirk Koetter,Mike Nolan
2015,ATL,2015_01_PHI_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_02_ATL_NYG,Kyle Shanahan,Richard Smith
2015,ATL,2015_03_ATL_DAL,Kyle Shanahan,Richard Smith
2015,ATL,2015_04_HOU_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_05_WAS_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_06_ATL_NO,Kyle Shanahan,Richard Smith
2015,ATL,2015_07_ATL_TEN,Kyle Shanahan,Richard Smith
2015,ATL,2015_08_TB_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_09_ATL_SF,Kyle Shanahan,Richard Smith
2015,ATL,2015_11_IND_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_12_MIN_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_13_ATL_TB,Kyle Shanahan,Richard Smith
2015,ATL,2015_14_ATL_CAR,Kyle Shanahan,Richard Smith
2015,ATL,2015_15_ATL_JAX,Kyle Shanahan,Richard Smith
2015,ATL,2015_16_CAR_ATL,Kyle Shanahan,Richard Smith
2015,ATL,2015_17_NO_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_01_TB_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_02_ATL_OAK,Kyle Shanahan,Richard Smith
2016,ATL,2016_03_ATL_NO,Kyle Shanahan,Richard Smith
2016,ATL,2016_04_CAR_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_05_ATL_DEN,Kyle Shanahan,Richard Smith
2016,ATL,2016_06_ATL_SEA,Kyle Shanahan,Richard Smith
2016,ATL,2016_07_SD_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_08_GB_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_09_ATL_TB,Kyle Shanahan,Richard Smith
2016,ATL,2016_10_ATL_PHI,Kyle Shanahan,Richard Smith
2016,ATL,2016_12_ARI_ATL,Kyle Shanahan,Richard Smith
2016,ATL,2016_13_KC_ATL,Kyle Shanahan,Dan Quinn
2016,ATL,2016_14_ATL_LA,Kyle Shanahan,Dan Quinn
2016,ATL,2016_15_SF_ATL,Kyle Shanahan,Dan Quinn
2016,ATL,2016_16_ATL_CAR,Kyle Shanahan,Dan Quinn
2016,ATL,2016_17_NO_ATL,Kyle Shanahan,Dan Quinn
2016,ATL,2016_19_SEA_ATL,Kyle Shanahan,Dan Quinn
2016,ATL,2016_20_GB_ATL,Kyle Shanahan,Dan Quinn
2016,ATL,2016_21_NE_ATL,Kyle Shanahan,Dan Quinn
2017,ATL,2017_01_ATL_CHI,Steve Sarkisian,Dan Quinn
2017,ATL,2017_02_GB_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_03_ATL_DET,Steve Sarkisian,Dan Quinn
2017,ATL,2017_04_BUF_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_06_MIA_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_07_ATL_NE,Steve Sarkisian,Dan Quinn
2017,ATL,2017_08_ATL_NYJ,Steve Sarkisian,Dan Quinn
2017,ATL,2017_09_ATL_CAR,Steve Sarkisian,Dan Quinn
2017,ATL,2017_10_DAL_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_11_ATL_SEA,Steve Sarkisian,Dan Quinn
2017,ATL,2017_12_TB_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_13_MIN_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_14_NO_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_15_ATL_TB,Steve Sarkisian,Dan Quinn
2017,ATL,2017_16_ATL_NO,Steve Sarkisian,Dan Quinn
2017,ATL,2017_17_CAR_ATL,Steve Sarkisian,Dan Quinn
2017,ATL,2017_18_ATL_LA,Steve Sarkisian,Dan Quinn
2017,ATL,2017_19_ATL_PHI,Steve Sarkisian,Dan Quinn
2018,ATL,2018_01_ATL_PHI,Steve Sarkisian,Dan Quinn
2018,ATL,2018_02_CAR_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_03_NO_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_04_CIN_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_05_ATL_PIT,Steve Sarkisian,Dan Quinn
2018,ATL,2018_06_TB_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_07_NYG_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_09_ATL_WAS,Steve Sarkisian,Dan Quinn
2018,ATL,2018_10_ATL_CLE,Steve Sarkisian,Dan Quinn
2018,ATL,2018_11_DAL_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_12_ATL_NO,Steve Sarkisian,Dan Quinn
2018,ATL,2018_13_BAL_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_14_ATL_GB,Steve Sarkisian,Dan Quinn
2018,ATL,2018_15_ARI_ATL,Steve Sarkisian,Dan Quinn
2018,ATL,2018_16_ATL_CAR,Steve Sarkisian,Dan Quinn
2018,ATL,2018_17_ATL_TB,Steve Sarkisian,Dan Quinn
2019,ATL,2019_01_ATL_MIN,Dirk Koetter,Dan Quinn
2019,ATL,2019_02_PHI_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_03_ATL_IND,Dirk Koetter,Dan Quinn
2019,ATL,2019_04_TEN_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_05_ATL_HOU,Dirk Koetter,Dan Quinn
2019,ATL,2019_06_ATL_ARI,Dirk Koetter,Dan Quinn
2019,ATL,2019_07_LA_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_08_SEA_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_10_ATL_NO,Dirk Koetter,Dan Quinn
2019,ATL,2019_11_ATL_CAR,Dirk Koetter,Dan Quinn
2019,ATL,2019_12_TB_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_13_NO_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_14_CAR_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_15_ATL_SF,Dirk Koetter,Dan Quinn
2019,ATL,2019_16_JAX_ATL,Dirk Koetter,Dan Quinn
2019,ATL,2019_17_ATL_TB,Dirk Koetter,Dan Quinn
2020,ATL,2020_01_SEA_ATL,Dirk Koetter,Dan Quinn
2020,ATL,2020_02_ATL_DAL,Dirk Koetter,Dan Quinn
2020,ATL,2020_03_CHI_ATL,Dirk Koetter,Dan Quinn
2020,ATL,2020_04_ATL_GB,Dirk Koetter,Dan Quinn
